0.99827,1.00000,1.99545,2.00000,2.99154,3.00000,3.66603,4.00000,2.99625,5.00000,3.99286,6.00000,4.99286,7.00000,5.99286,8.00000,6.99286,8.02685,7.99286,8.00511,8.00591,8.01464,8.05326,8.09207
0.99885,1.00000,1.99663,2.00000,2.99334,3.00000,3.67114,4.00000,2.99677,5.00000,3.99323,6.00000,4.99323,7.00000,5.99323,8.00000,6.99323,8.02684,7.99323,8.00510,7.99628,8.01462,8.04364,8.09205
0.99826,1.00000,1.99541,2.00000,2.99149,3.00000,3.67337,4.00000,2.99522,5.00000,3.99178,6.00000,4.99178,7.00000,5.99178,8.00000,6.99178,8.02684,7.99178,8.00508,8.00483,8.01461,8.05218,8.09203
0.99885,1.00000,1.99662,2.00000,2.99333,3.00000,3.67854,4.00000,2.99579,5.00000,3.99224,6.00000,4.99224,7.00000,5.99224,8.00000,6.99224,8.02683,7.99224,8.00507,7.99529,8.01458,8.04264,8.09201
0.99886,1.00000,1.99666,2.00000,2.99339,3.00000,3.68334,4.00000,2.99745,5.00000,3.99396,6.00000,4.99396,7.00000,5.99396,8.00000,6.99396,8.02682,7.99396,8.00506,7.99701,8.01456,8.04437,8.09199
0.99826,1.00000,1.99542,2.00000,2.99151,3.00000,3.68553,4.00000,2.99586,5.00000,3.99243,6.00000,4.99243,7.00000,5.99243,8.00000,6.99243,8.02682,7.99243,8.00505,8.00548,8.01455,8.05284,8.09198
0.99885,1.00000,1.99663,2.00000,2.99333,3.00000,3.69067,4.00000,2.99641,5.00000,3.99286,6.00000,4.99286,7.00000,5.99286,8.00000,6.99286,8.02681,7.99286,8.00503,7.99591,8.01453,8.04326,8.09196
0.99826,1.00000,1.99541,2.00000,2.99148,3.00000,3.69292,4.00000,2.99487,5.00000,3.99142,6.00000,4.99142,7.00000,5.99142,8.00000,6.99142,8.02680,7.99142,8.00502,8.00447,8.01451,8.05183,8.09194
0.99885,1.00000,1.99662,2.00000,2.99333,3.00000,3.69809,4.00000,2.99545,5.00000,3.99189,6.00000,4.99189,7.00000,5.99189,8.00000,6.99189,8.02680,7.99189,8.00501,7.99494,8.01449,8.04229,8.09191
0.99886,1.00000,1.99665,2.00000,2.99337,3.00000,3.70286,4.00000,2.99707,5.00000,3.99356,6.00000,4.99356,7.00000,5.99356,8.00000,6.99356,8.02679,7.99356,8.00500,7.99661,8.01447,8.04396,8.09190
0.99826,1.00000,1.99542,2.00000,2.99150,3.00000,3.70506,4.00000,2.99550,5.00000,3.99206,6.00000,4.99206,7.00000,5.99206,8.00000,6.99206,8.02679,7.99206,8.00498,8.00511,8.01445,8.05247,8.09188
0.99885,1.00000,1.99663,2.00000,2.99333,3.00000,3.71022,4.00000,2.99606,5.00000,3.99251,6.00000,4.99251,7.00000,5.99251,8.00000,6.99251,8.02678,7.99251,8.00497,7.99555,8.01443,8.04291,8.09186
0.99826,1.00000,1.99541,2.00000,2.99148,3.00000,3.71247,4.00000,2.99453,5.00000,3.99108,6.00000,4.99108,7.00000,5.99108,8.00000,6.99108,8.02677,7.99108,8.00496,8.00412,8.01441,8.05148,8.09184
0.99827,1.00000,1.99544,2.00000,2.99154,3.00000,3.71725,4.00000,2.99617,5.00000,3.99277,6.00000,4.99277,7.00000,5.99277,8.00000,6.99277,8.02677,7.99277,8.00495,8.00582,8.01439,8.05317,8.09182
0.99885,1.00000,1.99663,2.00000,2.99334,3.00000,3.72236,4.00000,2.99668,5.00000,3.99315,6.00000,4.99315,7.00000,5.99315,8.00000,6.99315,8.02676,7.99315,8.00493,7.99620,8.01437,8.04355,8.09180
0.99826,1.00000,1.99541,2.00000,2.99149,3.00000,3.72460,4.00000,2.99514,5.00000,3.99169,6.00000,4.99169,7.00000,5.99169,8.00000,6.99169,8.02675,7.99169,8.00492,8.00474,8.01436,8.05209,8.09178
0.99885,1.00000,1.99662,2.00000,2.99333,3.00000,3.72976,4.00000,2.99570,5.00000,3.99215,6.00000,4.99215,7.00000,5.99215,8.00000,6.99215,8.02675,7.99215,8.00491,7.99519,8.01433,8.04255,8.09176
0.99886,1.00000,1.99666,2.00000,2.99339,3.00000,3.73456,4.00000,2.99736,5.00000,3.99387,6.00000,4.99387,7.00000,5.99387,8.00000,6.99387,8.02674,7.99387,8.00489,7.99692,8.01431,8.04427,8.09174
0.99826,1.00000,1.99542,2.00000,2.99151,3.00000,3.73674,4.00000,2.99577,5.00000,3.99234,6.00000,4.99234,7.00000,5.99234,8.00000,6.99234,8.02673,7.99234,8.00488,8.00539,8.01430,8.05274,8.09173
0.99885,1.00000,1.99663,2.00000,2.99333,3.00000,3.74189,4.00000,2.99631,5.00000,3.99276,6.00000,4.99276,7.00000,5.99276,8.00000,6.99276,8.02673,7.99276,8.00487,7.99581,8.01428,8.04316,8.09171
0.99826,1.00000,1.99541,2.00000,2.99148,3.00000,3.74413,4.00000,2.99478,5.00000,3.99133,6.00000,4.99133,7.00000,5.99133,8.00000,6.99133,8.02672,7.99133,8.00486,8.00437,8.01426,8.05172,8.09169
0.99828,1.00000,1.99546,2.00000,2.99158,3.00000,3.74896,4.00000,2.99646,5.00000,3.99309,6.00000,4.99309,7.00000,5.99309,8.00000,6.99309,8.02671,7.99309,8.00485,8.00614,8.01424,8.05349,8.09166
0.99886,1.00000,1.99664,2.00000,2.99335,3.00000,3.75404,4.00000,2.99694,5.00000,3.99342,6.00000,4.99342,7.00000,5.99342,8.00000,6.99342,8.02671,7.99342,8.00484,7.99646,8.01422,8.04382,8.09165
0.99826,1.00000,1.99541,2.00000,2.99149,3.00000,3.75626,4.00000,2.99539,5.00000,3.99195,6.00000,4.99195,7.00000,5.99195,8.00000,6.99195,8.02670,7.99195,8.00482,8.00499,8.01420,8.05234,8.09163
0.99885,1.00000,1.99662,2.00000,2.99333,3.00000,3.76142,4.00000,2.99595,5.00000,3.99239,6.00000,4.99239,7.00000,5.99239,8.00000,6.99239,8.02670,7.99239,8.00481,7.99544,8.01418,8.04279,8.09161
0.99887,1.00000,1.99668,2.00000,2.99342,3.00000,3.76626,4.00000,2.99765,5.00000,3.99420,6.00000,4.99420,7.00000,5.99420,8.00000,6.99420,8.02669,7.99420,8.00480,7.99724,8.01416,8.04460,8.09159
0.99827,1.00000,1.99543,2.00000,2.99152,3.00000,3.76842,4.00000,2.99603,5.00000,3.99261,6.00000,4.99261,7.00000,5.99261,8.00000,6.99261,8.02668,7.99261,8.00479,8.00566,8.01415,8.05301,8.09157
0.99885,1.00000,1.99663,2.00000,2.99334,3.00000,3.77354,4.00000,2.99656,5.00000,3.99301,6.00000,4.99301,7.00000,5.99301,8.00000,6.99301,8.02668,7.99301,8.00478,7.99606,8.01413,8.04341,8.09155
0.99826,1.00000,1.99541,2.00000,2.99149,3.00000,3.77578,4.00000,2.99501,5.00000,3.99157,6.00000,4.99157,7.00000,5.99157,8.00000,6.99157,8.02667,7.99157,8.00476,8.00461,8.01411,8.05196,8.09154
0.99885,1.00000,1.99662,2.00000,2.99333,3.00000,3.78094,4.00000,2.99558,5.00000,3.99202,6.00000,4.99202,7.00000,5.99202,8.00000,6.99202,8.02666,7.99202,8.00475,7.99507,8.01409,8.04242,8.09151
0.99886,1.00000,1.99665,2.00000,2.99337,3.00000,3.78570,4.00000,2.99720,5.00000,3.99369,6.00000,4.99369,7.00000,5.99369,8.00000,6.99369,8.02666,7.99369,8.00474,7.99673,8.01407,8.04409,8.09150
0.99826,1.00000,1.99542,2.00000,2.99150,3.00000,3.78791,4.00000,2.99563,5.00000,3.99219,6.00000,4.99219,7.00000,5.99219,8.00000,6.99219,8.02665,7.99219,8.00473,8.00523,8.01406,8.05259,8.09148
0.99885,1.00000,1.99662,2.00000,2.99333,3.00000,3.79306,4.00000,2.99618,5.00000,3.99263,6.00000,4.99263,7.00000,5.99263,8.00000,6.99263,8.02665,7.99263,8.00471,7.99567,8.01403,8.04302,8.09146
0.99826,1.00000,1.99541,2.00000,2.99148,3.00000,3.79530,4.00000,2.99464,5.00000,3.99119,6.00000,4.99119,7.00000,5.99119,8.00000,6.99119,8.02664,7.99119,8.00470,8.00423,8.01402,8.05159,8.09144
0.99823,1.00000,1.99533,2.00000,2.99133,3.00000,3.79811,4.00000,2.99251,5.00000,3.98895,6.00000,4.98895,7.00000,5.98895,8.00000,6.98895,8.02663,7.98895,8.00469,7.99697,8.01399,8.04433,8.09142
0.99887,1.00000,1.99668,2.00000,2.99344,3.00000,3.80493,4.00000,2.99615,5.00000,3.99269,6.00000,4.99269,7.00000,5.99269,8.00000,6.99269,8.02662,7.99269,8.00467,8.00073,8.01396,8.04808,8.09139
0.99823,1.00000,1.99533,2.00000,2.99133,3.00000,3.80544,4.00000,2.99138,5.00000,3.98782,6.00000,4.98782,7.00000,5.98782,8.00000,6.98782,8.02661,7.98782,8.00465,7.99586,8.01394,8.04321,8.09136
0.99824,1.00000,1.99537,2.00000,2.99141,3.00000,3.81021,4.00000,2.99297,5.00000,3.98948,6.00000,4.98948,7.00000,5.98948,8.00000,6.98948,8.02660,7.98948,8.00464,7.99752,8.01391,8.04487,8.09134
0.99887,1.00000,1.99669,2.00000,2.99346,3.00000,3.81695,4.00000,2.99653,5.00000,3.99310,6.00000,4.99310,7.00000,5.99310,8.00000,6.99310,8.02660,7.99310,8.00462,8.00114,8.01389,8.04849,8.09132
0.99823,1.00000,1.99533,2.00000,2.99134,3.00000,3.81744,4.00000,2.99175,5.00000,3.98820,6.00000,4.98820,7.00000,5.98820,8.00000,6.98820,8.02659,7.98820,8.00460,7.99624,8.01386,8.04359,8.09129
0.99887,1.00000,1.99668,2.00000,2.99344,3.00000,3.82425,4.00000,2.99538,5.00000,3.99193,6.00000,4.99193,7.00000,5.99193,8.00000,6.99193,8.02658,7.99193,8.00458,7.99998,8.01383,8.04733,8.09126
0.99888,1.00000,1.99670,2.00000,2.99347,3.00000,3.82895,4.00000,2.99690,5.00000,3.99348,6.00000,4.99348,7.00000,5.99348,8.00000,6.99348,8.02657,7.99348,8.00457,8.00153,8.01381,8.04888,8.09124
0.99823,1.00000,1.99533,2.00000,2.99134,3.00000,3.82943,4.00000,2.99210,5.00000,3.98856,6.00000,4.98856,7.00000,5.98856,8.00000,6.98856,8.02656,7.98856,8.00455,7.99661,8.01379,8.04397,8.09122
0.99887,1.00000,1.99668,2.00000,2.99345,3.00000,3.83624,4.00000,2.99573,5.00000,3.99228,6.00000,4.99228,7.00000,5.99228,8.00000,6.99228,8.02655,7.99228,8.00454,8.00034,8.01376,8.04769,8.09119
0.99888,1.00000,1.99672,2.00000,2.99351,3.00000,3.84099,4.00000,2.99730,5.00000,3.99393,6.00000,4.99393,7.00000,5.99393,8.00000,6.99393,8.02654,7.99393,8.00452,8.00199,8.01373,8.04934,8.09116
0.99823,1.00000,1.99534,2.00000,2.99136,3.00000,3.84144,4.00000,2.99248,5.00000,3.98895,6.00000,4.98895,7.00000,5.98895,8.00000,6.98895,8.02654,7.98895,8.00451,7.99702,8.01371,8.04437,8.09114
0.99887,1.00000,1.99669,2.00000,2.99345,3.00000,3.84823,4.00000,2.99609,5.00000,3.99264,6.00000,4.99264,7.00000,5.99264,8.00000,6.99264,8.02653,7.99264,8.00449,8.00071,8.01369,8.04806,8.09111
0.99823,1.00000,1.99533,2.00000,2.99133,3.00000,3.84873,4.00000,2.99131,5.00000,3.98776,6.00000,4.98776,7.00000,5.98776,8.00000,6.98776,8.02652,7.98776,8.00447,7.99583,8.01366,8.04318,8.09109
0.99824,1.00000,1.99537,2.00000,2.99141,3.00000,3.85349,4.00000,2.99289,5.00000,3.98941,6.00000,4.98941,7.00000,5.98941,8.00000,6.98941,8.02651,7.98941,8.00445,7.99748,8.01363,8.04483,8.09106
0.99887,1.00000,1.99669,2.00000,2.99346,3.00000,3.86023,4.00000,2.99645,5.00000,3.99302,6.00000,4.99302,7.00000,5.99302,8.00000,6.99302,8.02650,7.99302,8.00444,8.00110,8.01361,8.04845,8.09104
0.99823,1.00000,1.99533,2.00000,2.99134,3.00000,3.86072,4.00000,2.99167,5.00000,3.98812,6.00000,4.98812,7.00000,5.98812,8.00000,6.98812,8.02649,7.98812,8.00442,7.99620,8.01359,8.04355,8.09101
0.99887,1.00000,1.99668,2.00000,2.99344,3.00000,3.86753,4.00000,2.99530,5.00000,3.99184,6.00000,4.99184,7.00000,5.99184,8.00000,6.99184,8.02648,7.99184,8.00440,7.99993,8.01355,8.04728,8.09098
0.99888,1.00000,1.99670,2.00000,2.99347,3.00000,3.87222,4.00000,2.99681,5.00000,3.99339,6.00000,4.99339,7.00000,5.99339,8.00000,6.99339,8.02648,7.99339,8.00439,8.00148,8.01353,8.04883,8.09096
0.99823,1.00000,1.99533,2.00000,2.99134,3.00000,3.87270,4.00000,2.99202,5.00000,3.98847,6.00000,4.98847,7.00000,5.98847,8.00000,6.98847,8.02647,7.98847,8.00437,7.99656,8.01351,8.04391,8.09094
0.99887,1.00000,1.99668,2.00000,2.99344,3.00000,3.87950,4.00000,2.99564,5.00000,3.99219,6.00000,4.99219,7.00000,5.99219,8.00000,6.99219,8.02646,7.99219,8.00435,8.00028,8.01348,8.04764,8.09091
0.99888,1.00000,1.99672,2.00000,2.99351,3.00000,3.88426,4.00000,2.99721,5.00000,3.99384,6.00000,4.99384,7.00000,5.99384,8.00000,6.99384,8.02645,7.99384,8.00434,8.00194,8.01346,8.04929,8.09088
0.99823,1.00000,1.99534,2.00000,2.99136,3.00000,3.88471,4.00000,2.99239,5.00000,3.98886,6.00000,4.98886,7.00000,5.98886,8.00000,6.98886,8.02644,7.98886,8.00432,7.99696,8.01343,8.04431,8.09086
0.99887,1.00000,1.99669,2.00000,2.99345,3.00000,3.89149,4.00000,2.99599,5.00000,3.99255,6.00000,4.99255,7.00000,5.99255,8.00000,6.99255,8.02643,7.99255,8.00430,8.00065,8.01341,8.04800,8.09083
0.99823,1.00000,1.99533,2.00000,2.99133,3.00000,3.89199,4.00000,2.99121,5.00000,3.98766,6.00000,4.98766,7.00000,5.98766,8.00000,6.98766,8.02642,7.98766,8.00429,7.99576,8.01338,8.04312,8.09081
0.99824,1.00000,1.99535,2.00000,2.99138,3.00000,3.89671,4.00000,2.99276,5.00000,3.98925,6.00000,4.98925,7.00000,5.98925,8.00000,6.98925,8.02642,7.98925,8.00427,7.99736,8.01336,8.04471,8.09079
0.99887,1.00000,1.99669,2.00000,2.99345,3.00000,3.90347,4.00000,2.99634,5.00000,3.99290,6.00000,4.99290,7.00000,5.99290,8.00000,6.99290,8.02641,7.99290,8.00426,8.00101,8.01333,8.04837,8.09076
0.99823,1.00000,1.99533,2.00000,2.99133,3.00000,3.90396,4.00000,2.99156,5.00000,3.98801,6.00000,4.98801,7.00000,5.98801,8.00000,6.98801,8.02640,7.98801,8.00424,7.99612,8.01331,8.04347,8.09074
0.99887,1.00000,1.99668,2.00000,2.99344,3.00000,3.91077,4.00000,2.99519,5.00000,3.99174,6.00000,4.99174,7.00000,5.99174,8.00000,6.99174,8.02639,7.99174,8.00422,7.99985,8.01328,8.04721,8.09070
0.99888,1.00000,1.99670,2.00000,2.99347,3.00000,3.91547,4.00000,2.99670,5.00000,3.99329,6.00000,4.99329,7.00000,5.99329,8.00000,6.99329,8.02638,7.99329,8.00421,8.00141,8.01326,8.04876,8.09068
0.99823,1.00000,1.99533,2.00000,2.99134,3.00000,3.91595,4.00000,2.99191,5.00000,3.98836,6.00000,4.98836,7.00000,5.98836,8.00000,6.98836,8.02637,7.98836,8.00419,7.99649,8.01323,8.04384,8.09066
0.99887,1.00000,1.99668,2.00000,2.99344,3.00000,3.92275,4.00000,2.99553,5.00000,3.99208,6.00000,4.99208,7.00000,5.99208,8.00000,6.99208,8.02636,7.99208,8.00417,8.00021,8.01320,8.04756,8.09063
0.99888,1.00000,1.99671,2.00000,2.99349,3.00000,3.92746,4.00000,2.99707,5.00000,3.99367,6.00000,4.99367,7.00000,5.99367,8.00000,6.99367,8.02636,7.99367,8.00416,8.00180,8.01318,8.04915,8.09061
0.99823,1.00000,1.99534,2.00000,2.99135,3.00000,3.92793,4.00000,2.99226,5.00000,3.98872,6.00000,4.98872,7.00000,5.98872,8.00000,6.98872,8.02635,7.98872,8.00414,7.99685,8.01316,8.04421,8.09059
0.99887,1.00000,1.99668,2.00000,2.99345,3.00000,3.93472,4.00000,2.99587,5.00000,3.99242,6.00000,4.99242,7.00000,5.99242,8.00000,6.99242,8.02634,7.99242,8.00412,8.00056,8.01313,8.04791,8.09056
0.99823,1.00000,1.99533,2.00000,2.99133,3.00000,3.93522,4.00000,2.99109,5.00000,3.98754,6.00000,4.98754,7.00000,5.98754,8.00000,6.98754,8.02633,7.98754,8.00411,7.99568,8.01310,8.04303,8.09053
0.99824,1.00000,1.99535,2.00000,2.99138,3.00000,3.93993,4.00000,2.99263,5.00000,3.98912,6.00000,4.98912,7.00000,5.98912,8.00000,6.98912,8.02632,7.98912,8.00409,7.99727,8.01308,8.04462,8.09051
0.99887,1.00000,1.99669,2.00000,2.99345,3.00000,3.94669,4.00000,2.99622,5.00000,3.99278,6.00000,4.99278,7.00000,5.99278,8.00000,6.99278,8.02631,7.99278,8.00408,8.00092,8.01306,8.04828,8.09048
0.99823,1.00000,1.99533,2.00000,2.99133,3.00000,3.94719,4.00000,2.99143,5.00000,3.98788,6.00000,4.98788,7.00000,5.98788,8.00000,6.98788,8.02631,7.98788,8.00406,7.99603,8.01303,8.04338,8.09046
0.99824,1.00000,1.99537,2.00000,2.99141,3.00000,3.95194,4.00000,2.99301,5.00000,3.98952,6.00000,4.98952,7.00000,5.98952,8.00000,6.98952,8.02630,7.98952,8.00404,7.99767,8.01301,8.04503,8.09043
0.99887,1.00000,1.99669,2.00000,2.99346,3.00000,3.95867,4.00000,2.99656,5.00000,3.99313,6.00000,4.99313,7.00000,5.99313,8.00000,6.99313,8.02629,7.99313,8.00403,8.00128,8.01298,8.04864,8.09041
0.99823,1.00000,1.99533,2.00000,2.99134,3.00000,3.95915,4.00000,2.99177,5.00000,3.98822,6.00000,4.98822,7.00000,5.98822,8.00000,6.98822,8.02628,7.98822,8.00401,7.99638,8.01296,8.04373,8.09039
0.99887,1.00000,1.99668,2.00000,2.99344,3.00000,3.96596,4.00000,2.99539,5.00000,3.99194,6.00000,4.99194,7.00000,5.99194,8.00000,6.99194,8.02627,7.99194,8.00399,8.00010,8.01293,8.04746,8.09036
0.99888,1.00000,1.99671,2.00000,2.99349,3.00000,3.97067,4.00000,2.99693,5.00000,3.99353,6.00000,4.99353,7.00000,5.99353,8.00000,6.99353,8.02626,7.99353,8.00398,8.00169,8.01291,8.04905,8.09033
0.99823,1.00000,1.99534,2.00000,2.99135,3.00000,3.97113,4.00000,2.99212,5.00000,3.98858,6.00000,4.98858,7.00000,5.98858,8.00000,6.98858,8.02626,7.98858,8.00396,7.99675,8.01289,8.04410,8.09031
0.99887,1.00000,1.99668,2.00000,2.99344,3.00000,3.97792,4.00000,2.99573,5.00000,3.99228,6.00000,4.99228,7.00000,5.99228,8.00000,6.99228,8.02625,7.99228,8.00394,8.00045,8.01286,8.04781,8.09028
0.99888,1.00000,1.99672,2.00000,2.99351,3.00000,3.98267,4.00000,2.99729,5.00000,3.99392,6.00000,4.99392,7.00000,5.99392,8.00000,6.99392,8.02624,7.99392,8.00393,8.00210,8.01283,8.04945,8.09026
0.99823,1.00000,1.99534,2.00000,2.99136,3.00000,3.98311,4.00000,2.99247,5.00000,3.98894,6.00000,4.98894,7.00000,5.98894,8.00000,6.98894,8.02623,7.98894,8.00391,7.99712,8.01281,8.04447,8.09024
0.99887,1.00000,1.99669,2.00000,2.99345,3.00000,3.98925,4.00000,2.99543,5.00000,3.99198,6.00000,4.99198,7.00000,5.99198,8.00000,6.99198,8.02622,7.99198,8.00390,8.00016,8.01278,8.04752,8.09021
0.99890,1.00000,1.99677,2.00000,2.99361,3.00000,3.98948,4.00000,2.99456,5.00000,3.99128,6.00000,4.99128,7.00000,5.99128,8.00000,6.99128,8.02621,7.99128,8.00388,7.99947,8.01276,8.04683,8.09018
