states: TEMP[$r1],states: TEMP[$r2],states: TEMP[$r3],states: TEMP[$r4],states: TEMP[$r5],states: TEMP[$r6]
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
23.590923643569052,23.356899964979526,23.84058982269218,24.267550969214735,22.99577407816306,22.674659667011525
23.45469709813606,24.9256007063188,23.684587459659497,24.105055977072535,23.048731797437767,23.071261763993537
24.648734582942506,24.79407582053995,23.549025181816802,23.946098718466054,23.374492459634688,23.319914909893043
24.49425857433676,24.67819638635136,23.417969240460597,23.80394595636081,25.30895428651069,24.73780298815098
24.341655110152676,24.57967926678878,24.817996431017715,23.68032830425431,25.190715676147757,24.580897064725978
24.191174571417807,24.493650683179283,24.66261591005592,23.55767284455019,25.073013349899547,24.43875880455845
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
23.329313841515248,22.989265336658853,22.24482680208607,23.63422066823393,22.496936737142345,23.102917698976572
24.002733869489322,24.487770356346886,23.61434971421478,23.48188159315415,23.917665022658316,23.590325811041808
23.858659774550546,24.381150437764067,23.481293491802006,25.132752705474157,23.829071138704766,23.45334453251987
23.731206369115277,24.274814689959417,24.782797005979393,24.956901694712894,23.754973062918225,23.499008233586537
23.604720506458502,24.18096820121496,24.616776858311564,24.783950541680024,23.681219526520856,23.42561397294781
23.479305232793603,24.087002252354416,24.453686479077724,24.61383466326527,23.60693585561577,24.016937930639322
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
23.127459186168373,22.287232546055233,22.299657894633715,22.52143070125832,22.55934648230684,23.507792140900186
24.17770938367766,24.282193301909697,24.37346445748795,22.585050420388114,23.979285688627847,23.35068509037208
24.01989189949687,24.19029525730663,24.21692947384322,24.213071064675265,23.877582417630475,23.598235137224165
23.87898526729732,24.097801895440554,24.065768022082974,24.062917958342076,23.793921312572905,23.465735362954568
23.739726024742975,24.005067874557646,23.91666812366119,23.914803691342502,23.709748398361146,25.166278600104377
23.602086255897795,23.9121273580341,23.784849445229696,23.768684632072993,23.64037001229573,24.98904356591018
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
22.510163826177976,23.187073861681384,22.32256252079869,24.17327895245067,23.320557087785286,23.725327017577975
24.124751768589434,24.426108766496373,22.893721844398513,24.006939154013626,24.17301014582915,23.56908928990008
23.981361757286667,24.318555232200172,23.84924338399494,23.865489796164677,24.08012138885874,23.42878368956083
23.839630836760367,24.220356435611752,23.707313828551413,23.725755025607434,23.986891168106283,23.57405244524712
23.69960804589656,24.122085595610702,23.569472604940046,23.58770117185613,23.89580218499018,23.438846537790955
23.561262309430226,24.023811111046424,23.433275356964746,23.45131653909643,23.804463644253055,24.292854467539954
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
22.414208690618707,23.02464281767105,22.328288763784155,22.396175312050335,22.422246739097815,22.41616157776566
22.95455187408154,24.228034106156226,24.122409986323916,23.035840596237815,23.424768789013022,22.89191750720202
24.12621368573863,24.120922462417333,23.96813848970805,24.676159319239293,23.579294854708166,24.414981225737446
23.985819219186325,24.026924027384748,23.829684080606526,24.512346908137825,23.515042415560153,24.256653034187334
23.846932434816036,23.933003865823583,23.692732533187165,24.35109505436129,23.44933003982148,24.100758748890094
23.709536060327576,23.839172453415134,23.55726564525803,24.19233747460928,25.4462586634298,23.947235344579486
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
22.353191630459172,23.848070619687846,24.199103083768314,22.358085426080624,22.583906533343573,22.603037468089166
23.43374607845263,23.741453423219028,24.037260675026655,24.031144107742048,22.94959285220129,24.356408982396
24.21661094162417,23.648871333790773,23.89335586499463,23.873110887691716,23.948455598754023,24.19493461120634
24.063236550198397,23.572830957987918,23.751081438885368,23.73404084616123,23.8602073348987,24.044789951237412
23.912063696738223,23.495967701583982,23.61062720065794,23.596578898168257,23.771673036978004,23.896634286038804
23.763041592966932,23.771556350529945,23.47195546720433,23.460699128809427,23.682884761954035,23.750428603486842
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
23.63642504363028,22.376550678341776,24.029837033758433,22.276588215351207,24.428118019716102,22.68740479577644
23.47425263223318,24.016113390275628,23.86084298995529,22.50958269389168,24.288410529012218,23.30589654074487
23.9213843077574,23.92497239808952,23.715066953183708,22.779031425084963,24.17382763852152,23.963003836028722
23.768881623269337,23.838236001478077,23.57780355322887,23.307747524028297,24.06978725531108,23.819291399396352
23.624033527042585,23.750928396696963,23.442194314037486,24.081304944998198,23.971483694623466,23.677310609274905
23.48867626512331,23.66319281376438,25.101027509728006,23.932066938902754,23.880787695424566,23.537077962230544
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
22.349253760678618,23.460128905383954,23.95791279035776,22.171950430216764,24.20789052602573,23.041453483482133
23.56538908118666,24.32023283460076,23.802771998016077,22.76460743582956,24.086173387246447,23.752555077696147
23.425330742784343,24.218178345739894,23.66476470983688,23.2324794021729,23.98629209679605,23.61432350075833
24.201518574725533,24.116163502014,23.528348977572364,23.769828974821756,23.891428645843433,23.477709299648023
24.051570632482353,24.021877527560573,23.393497162961932,23.63284757210718,23.802019015464857,23.797250129647853
23.903600356425358,23.927419578248546,24.111287780981588,23.497438746983118,23.716139048142544,23.65207604234183
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
23.155054156970508,23.80176734050061,22.95232117352757,23.289692959349367,23.797923280598674,23.513100363685762
24.424356980323534,23.70300626620244,23.48166901800962,25.109014518105116,23.705109516942763,23.37161541216583
24.276322857163503,23.621546783010913,24.247452806558716,24.937462819173348,23.62835514617558,24.668115643531287
24.130035362776407,23.54714120279097,24.099672576609102,24.768505374951868,23.56269509157189,24.505931864920445
23.985529413351962,23.472063065461732,23.9537692121575,24.602181634598733,23.49570735698246,24.346192953172984
23.84277495737976,23.570063659916126,23.809708605746188,24.438426794283846,24.481373015673466,24.18883981642694
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
22.609763916369495,22.654730978315413,24.169349274481924,24.156514510817146,23.048197213994772,24.24177375660369
23.972604485374585,24.200593403420157,24.011993343249948,23.989171621517652,25.068528765472042,24.085207119096108
23.831149285442436,24.115600914514083,23.870312687623784,23.854379720964353,24.949928676084657,23.948242534608998
23.69154627809636,24.029916641345107,23.730471990126272,23.72093089874363,24.832061931374405,23.812675729967793
23.553752656605006,23.943599081299713,23.592429218477676,23.588811725001104,24.714922689936092,23.678491748845722
23.417727104558423,23.85670414805092,23.456143797831032,23.458008714217044,24.598505543835145,23.54567562545631
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
23.05715600777401,24.283139651463554,23.49710942292219,23.297474101668822,22.666174055093517,23.37256567269803
24.28430322262054,24.16362853307023,25.24158994690178,23.94950525412573,23.09342098960308,24.21130647542774
24.134092274424763,24.076176092737832,25.06863133377203,23.8018845899014,23.893898203494377,24.06484546043435
23.98583412713361,23.9954341049372,24.89822757239815,23.663527099355377,23.809238102494124,23.92742785604609
23.83961104010861,23.913854287508126,24.73044341237514,23.526831683056564,23.724252653960672,23.79146330291899
23.695376885693822,23.83149890024387,24.565215761764765,23.391769305427545,23.638971002470097,23.656933079958275
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
24.101561193153934,24.066155958961293,22.920070219720785,23.313400986867148,22.558355892410496,22.939064146282192
23.949996011630788,23.956421812787795,24.458942331789892,23.30151380765941,24.428471532907984,23.750721170445694
23.801364328998297,23.87726204677425,24.300800233426475,25.167559580301027,24.319320604095385,23.62085792217115
23.671493979822927,23.797109984200222,24.145034560422207,24.994410090673135,24.227389164794456,23.492149087427293
23.542894824722318,23.716316278069296,23.991584777674774,24.823921354100335,24.135147163080468,23.898183170232706
23.415550585596588,23.634928284091945,23.84484141949201,24.65603208540233,24.047077320920888,23.758140749680855
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
22.669904220505877,22.436345477903266,23.72221224732789,23.14506744882619,22.863193425239917,23.79562566655435
23.672532109111806,23.091984424079882,23.57096272959087,23.936644711842174,23.325841769006658,23.64540962875923
23.529215161569702,23.61169564555817,23.4278638589481,23.786197704788936,24.92130046729129,23.50170045716527
23.39270762799005,23.53531665236622,23.30249954554345,23.651769769800566,24.79583977608437,23.373836710478585
25.03776090324037,23.458096731559923,24.640676369029023,23.518659493745965,24.67147747585378,24.348505246402524
24.8584588482627,24.810859802695802,24.478630438401915,23.401688055922115,24.557370983664253,24.20661420431815
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
22.86030172259336,23.627721144124155,24.328426492516783,23.368594164067087,22.882852036061735,22.36814152213751
24.388639434399266,23.535784693796707,24.15942257482634,24.77564046051416,24.705838837788658,23.692895544005975
24.237363825414377,23.47324059584068,24.005093280588593,24.620812142456504,24.59631737992707,23.56435356765261
24.088216248613353,25.208324699646063,23.85319059443571,24.46784250295788,24.487335847687262,23.43696028233262
23.95613701049408,25.08663740853826,23.71864113088877,24.316705371912523,24.393882664821508,25.03778762504735
23.825223799016218,24.965752162906476,23.59992172671842,24.167624666813264,24.314416584924988,24.867949603942662
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
23.544676636315053,23.370843428330218,23.29002137118711,24.141987686905612,23.945833733049593,22.360331574504233
23.408724274871314,25.239643396138703,25.232819253493176,23.990294343970483,23.842302784639628,23.798841133964746
25.26785334738168,25.117436592617736,25.06561862318432,23.840555654258843,23.76830397990359,23.669288996418853
25.09906960185092,25.01253149868568,24.90067418478087,23.709592495156564,23.69327182422573,23.541100617162844
24.93271569758474,24.907498352775562,24.738082728850937,23.5800080358125,23.617550618143717,23.414250671999284
24.768738779531706,24.80237527128949,24.5777930663269,23.45178087917762,23.541183470164952,23.948929936755707
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
22.98992793431244,23.298048359117644,23.555610652485942,24.2450406978477,23.146562150528727,22.26528594888688
24.509781157048934,24.057818406425195,23.403127744310826,24.07938018038159,23.44932022704251,23.15264507619818
24.35389892764084,23.963196823961095,24.246240435349115,23.933222166384915,24.343511444990646,23.736002155336088
24.20006963465308,23.88471067994548,24.093571248839375,23.797022925573906,24.242213555215372,23.604041698210377
24.048457267963318,23.805278924853084,23.943124100718816,23.66224448013599,24.141192509145974,23.47340131901994
23.899008054985014,23.724970407433325,23.79484424596154,23.528870611608358,24.040454615935236,23.395072496494592
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
24.176752674552464,22.85819883582542,23.783583623078137,23.295536154733263,22.361713549838644,23.784567911277442
24.013014198573984,24.843687023315823,23.634159189119668,23.510859608031655,24.23357160056481,23.6309722650289
23.871879842414014,24.72882801207269,23.503891787639215,23.381902520731987,24.13865181218363,23.495730118874473
23.732389059291187,24.614505665380726,23.374932590094005,24.104981975286268,24.043539448483553,24.144640847833244
23.60160382454437,24.500726205819817,25.124500443568788,23.956630807244643,23.961879911455945,23.9922780927424
23.472040033389064,24.403311713384355,24.955574947005537,23.81037257777265,23.879318123438004,23.85778235370244
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
23.459130907409797,22.98192883567491,24.339466878797758,24.313115659122516,22.36200908723643,22.38089679992359
25.194415049758526,24.690379039175912,24.164900142459054,24.14305443878825,24.51988055165591,23.931942735943185
25.0265057701541,24.596964658733945,24.022041882708507,24.009864859456595,24.422512419532556,23.79567156631229
24.861080761707925,24.503068347085136,23.880989843888358,23.877933113655637,24.325163082126352,23.66094723845825
24.698081795711285,24.40874107530308,23.741705863249962,23.74724730418614,24.22785130830323,23.527744678506856
24.537452485443715,24.314031574760396,23.604152987676244,23.617795514839745,24.13059539706872,23.396039303933684
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
23.7238504717818,22.589262475750054,22.550414893575816,23.576016932467756,23.62035864483341,23.24392787148802
23.572002527480965,23.716561567079797,23.781345655246696,23.437843234156535,23.523132497846582,23.531341743387703
23.432351668338118,23.62855635711334,23.63702230639521,23.676211307290558,23.439582495160742,23.39400037009609
25.316431825548275,23.540238608202664,23.494579489892914,23.531492755859023,24.16096880533188,23.537110497450957
25.130664174791804,23.475205986036105,24.992045871674406,23.412255137265863,24.056845545677863,23.402544480706712
24.948198637934116,23.517414019483102,24.81310926432241,23.8992537194678,23.953319169075503,24.242337186251028
13.76,13.7725,13.76,13.76,13.7725,13.76
17.012034166666666,17.046821666666666,17.012034166666666,17.012034166666666,17.046821666666666,17.012034166666666
19.824822945729167,19.888561414999998,19.824822945729167,19.824822945729167,19.888561414999998,19.824822945729167
22.257774899098102,22.35470900039882,22.257774899098102,22.257774899098102,22.35470900039882,22.257774899098102
23.17411410370271,22.811697643436887,22.9291560371325,24.026078725604126,24.188960927096,24.26088876193031
23.78961566248914,23.940486683093738,24.909673545182997,23.876341884048173,24.08804477421568,24.102995758456945
23.649817992671334,23.86140759076279,24.742596483623444,23.734792651123627,23.997125244401428,23.96487789657545
23.51182231779457,23.78148476789059,24.578060412590236,23.595006952809555,23.906057398334397,23.828206882419007
23.37558937594117,23.700779536633334,24.41600418643161,23.456952644381214,23.814865592995773,23.692964976613716
23.255016956145955,23.619350669074947,24.256368615020346,24.403052754572258,23.723573519528223,23.559134595176296
